timeOpen,timeClose,timeHigh,timeLow,name,open,high,low,close,volume,marketCap,circulatingSupply,timestamp
2020-01-28 00:00:00+00:00,2020-01-28 23:59:59.999000+00:00,2020-01-28 04:19:00+00:00,2020-01-28 00:19:01+00:00,2781,8912.52433979,9358.59031703,8908.44692853,9358.59031703,34398744402.69,170205617954.856,18187100.0,2020-01-28 23:59:59.999000+00:00
2020-01-29 00:00:00+00:00,2020-01-29 23:59:59.999000+00:00,2020-01-29 21:22:00+00:00,2020-01-29 12:27:01+00:00,2781,9357.47037892,9406.43179329,9269.46813861,9316.62950445,30682598115.46,169460984603.208,18189087.0,2020-01-29 23:59:59.999000+00:00
2020-01-30 00:00:00+00:00,2020-01-30 23:59:59.999000+00:00,2020-01-30 20:47:01+00:00,2020-01-30 00:37:00+00:00,2781,9316.01697842,9553.12613251,9230.89727886,9508.9935947,32378792850.88,172978577930.867,18191050.0,2020-01-30 23:59:59.999000+00:00
2020-01-31 00:00:00+00:00,2020-01-31 23:59:59.999000+00:00,2020-01-31 00:40:00+00:00,2020-01-31 13:22:00+00:00,2781,9508.31314184,9521.70592625,9230.77618023,9350.52936518,29432489719.13,170112778161.315,18192850.0,2020-01-31 23:59:59.999000+00:00
2020-02-01 00:00:00+00:00,2020-02-01 23:59:59.999000+00:00,2020-02-01 02:43:00+00:00,2020-02-01 13:02:00+00:00,2781,9346.35762761,9439.323332,9313.2387904,9392.87536841,25922656496.18,170900662180.114,18194712.0,2020-02-01 23:59:59.999000+00:00
2020-02-02 00:00:00+00:00,2020-02-02 23:59:59.999000+00:00,2020-02-02 12:30:02+00:00,2020-02-02 04:14:01+00:00,2781,9389.82059095,9468.79761797,9217.82397728,9344.36529292,30835736946.11,170034976661.751,18196525.0,2020-02-02 23:59:59.999000+00:00
2020-02-03 00:00:00+00:00,2020-02-03 23:59:59.999000+00:00,2020-02-03 01:53:00+00:00,2020-02-03 23:15:02+00:00,2781,9344.68367852,9540.37173779,9248.63423233,9293.52108908,30934096508.74,169126861033.712,18198362.0,2020-02-03 23:59:59.999000+00:00
2020-02-04 00:00:00+00:00,2020-02-04 23:59:59.999000+00:00,2020-02-04 00:28:01+00:00,2020-02-04 13:23:00+00:00,2781,9292.84190002,9331.26581712,9112.8114171,9180.9629665,29893183716.09,167093636161.856,18200012.0,2020-02-04 23:59:59.999000+00:00
2020-02-05 00:00:00+00:00,2020-02-05 23:59:59.999000+00:00,2020-02-05 21:44:01+00:00,2020-02-05 00:03:02+00:00,2781,9183.41577743,9701.30003735,9163.70413921,9613.42428895,35222060874.46,174983423932.952,18201987.0,2020-02-05 23:59:59.999000+00:00
2020-02-06 00:00:00+00:00,2020-02-06 23:59:59.999000+00:00,2020-02-06 13:39:01+00:00,2020-02-06 01:03:01+00:00,2781,9617.8210448,9824.61926061,9539.8180851,9729.80223149,37628823715.51,177118274393.946,18203687.0,2020-02-06 23:59:59.999000+00:00
2020-02-07 00:00:00+00:00,2020-02-07 23:59:59.999000+00:00,2020-02-07 11:45:01+00:00,2020-02-07 00:00:02+00:00,2781,9726.00315742,9834.71678972,9726.00315742,9795.94377253,34522718159.47,178339437206.337,18205437.0,2020-02-07 23:59:59.999000+00:00
2020-02-08 00:00:00+00:00,2020-02-08 23:59:59.999000+00:00,2020-02-08 21:51:00+00:00,2020-02-08 04:11:00+00:00,2781,9793.07042002,9876.74934121,9678.90979138,9865.11946905,35172043761.83,179615828322.347,18207162.0,2020-02-08 23:59:59.999000+00:00
2020-02-09 00:00:00+00:00,2020-02-09 23:59:59.999000+00:00,2020-02-09 04:03:01+00:00,2020-02-09 04:05:00+00:00,2781,9863.89488145,10129.4351603,9850.39221314,10116.673759,35807884663.42,184214765394.475,18209025.0,2020-02-09 23:59:59.999000+00:00
2020-02-10 00:00:00+00:00,2020-02-10 23:59:59.999000+00:00,2020-02-10 06:44:00+00:00,2020-02-10 05:59:01+00:00,2781,10115.559686,10165.765355,9784.563802,9856.61149362,39386548074.7,179494809265.716,18210600.0,2020-02-10 23:59:59.999000+00:00
2020-02-11 00:00:00+00:00,2020-02-11 23:59:59.999000+00:00,2020-02-11 15:40:00+00:00,2020-02-11 15:41:01+00:00,2781,9855.89170857,10210.0526411,9729.33489054,10208.2362609,37648059388.69,185917114988.663,18212462.0,2020-02-11 23:59:59.999000+00:00
2020-02-12 00:00:00+00:00,2020-02-12 23:59:59.999000+00:00,2020-02-12 07:47:01+00:00,2020-02-12 00:00:00+00:00,2781,10202.3876541,10393.6117227,10202.3876541,10326.0545246,43444303830.23,188081204385.987,18214237.0,2020-02-12 23:59:59.999000+00:00
2020-02-13 00:00:00+00:00,2020-02-13 23:59:59.999000+00:00,2020-02-13 07:15:00+00:00,2020-02-13 12:08:01+00:00,2781,10323.9604932,10457.6271997,10116.1614999,10214.3794638,49356071372.93,186065003525.648,18215987.0,2020-02-13 23:59:59.999000+00:00
2020-02-14 00:00:00+00:00,2020-02-14 23:59:59.999000+00:00,2020-02-14 21:06:00+00:00,2020-02-14 08:04:01+00:00,2781,10211.5503892,10321.9957973,10125.5337907,10312.1160909,43338264161.56,187862645448.777,18217662.0,2020-02-14 23:59:59.999000+00:00
2020-02-15 00:00:00+00:00,2020-02-15 23:59:59.999000+00:00,2020-02-15 16:37:01+00:00,2020-02-15 16:03:01+00:00,2781,10313.8568369,10341.5559017,9874.4275077,9889.42462838,43865054831.0,180179996218.634,18219462.0,2020-02-15 23:59:59.999000+00:00
2020-02-16 00:00:00+00:00,2020-02-16 23:59:59.999000+00:00,2020-02-16 03:49:00+00:00,2020-02-16 05:03:00+00:00,2781,9889.17970534,10053.9690091,9722.38715745,9934.43339025,43374780305.44,181017665264.459,18221237.0,2020-02-16 23:59:59.999000+00:00
2020-02-17 00:00:00+00:00,2020-02-17 23:59:59.999000+00:00,2020-02-17 00:09:00+00:00,2020-02-17 14:29:00+00:00,2781,9936.56026014,9938.81578,9507.63799409,9690.14261814,45998298412.6,176585280987.035,18223187.0,2020-02-17 23:59:59.999000+00:00
2020-02-18 00:00:00+00:00,2020-02-18 23:59:59.999000+00:00,2020-02-18 20:34:01+00:00,2020-02-18 20:35:00+00:00,2781,9691.23094489,10161.9353141,9632.38276334,10141.9963705,47271023953.43,184838512656.137,18225062.0,2020-02-18 23:59:59.999000+00:00
2020-02-19 00:00:00+00:00,2020-02-19 23:59:59.999000+00:00,2020-02-19 21:47:00+00:00,2020-02-19 21:46:00+00:00,2781,10143.7983568,10191.6758471,9611.22354001,9633.38688518,46992019709.92,175585931679.441,18226812.0,2020-02-19 23:59:59.999000+00:00
2020-02-20 00:00:00+00:00,2020-02-20 23:59:59.999000+00:00,2020-02-20 00:47:00+00:00,2020-02-20 18:11:01+00:00,2781,9629.32531033,9643.21673144,9507.90006137,9608.47590343,44925260236.83,175147142158.083,18228400.0,2020-02-20 23:59:59.999000+00:00
2020-02-21 00:00:00+00:00,2020-02-21 23:59:59.999000+00:00,2020-02-21 17:07:01+00:00,2020-02-21 00:41:00+00:00,2781,9611.78201954,9723.01498512,9589.74360064,9686.44119763,40930547512.66,176587087363.478,18230337.0,2020-02-21 23:59:59.999000+00:00
2020-02-22 00:00:00+00:00,2020-02-22 23:59:59.999000+00:00,2020-02-22 00:36:00+00:00,2020-02-22 06:24:01+00:00,2781,9687.70676008,9698.23112312,9600.72878571,9663.18182933,35838025154.26,176180696547.801,18232162.0,2020-02-22 23:59:59.999000+00:00
2020-02-23 00:00:00+00:00,2020-02-23 23:59:59.999000+00:00,2020-02-23 23:13:02+00:00,2020-02-23 00:06:01+00:00,2781,9663.31864201,9937.40410608,9657.79114467,9924.51522822,41185185761.49,180963233539.785,18233962.0,2020-02-23 23:59:59.999000+00:00
2020-02-24 00:00:00+00:00,2020-02-24 23:59:59.999000+00:00,2020-02-24 00:29:00+00:00,2020-02-24 18:24:01+00:00,2781,9921.58346055,9951.74614899,9537.04322252,9650.17480677,45080496648.35,175977808525.913,18235712.0,2020-02-24 23:59:59.999000+00:00
2020-02-25 00:00:00+00:00,2020-02-25 23:59:59.999000+00:00,2020-02-25 00:02:01+00:00,2020-02-25 21:23:04+00:00,2781,9651.31279866,9652.73686506,9305.02118582,9341.70516876,42515259129.21,170369581557.89,18237525.0,2020-02-25 23:59:59.999000+00:00
2020-02-26 00:00:00+00:00,2020-02-26 23:59:59.999000+00:00,2020-02-26 00:38:00+00:00,2020-02-26 17:56:00+00:00,2781,9338.29028024,9354.77831023,8704.4265506,8820.52220005,50420050761.92,160879489024.207,18239225.0,2020-02-26 23:59:59.999000+00:00
2020-02-27 00:00:00+00:00,2020-02-27 23:59:59.999000+00:00,2020-02-27 16:57:01+00:00,2020-02-27 01:18:01+00:00,2781,8825.09351775,8932.89304727,8577.19930942,8784.49384867,45470195695.09,160238496932.208,18241062.0,2020-02-27 23:59:59.999000+00:00
2020-02-28 00:00:00+00:00,2020-02-28 23:59:59.999000+00:00,2020-02-28 02:13:00+00:00,2020-02-28 12:46:00+00:00,2781,8788.72854689,8890.45600513,8492.93215312,8672.45534996,44605450442.74,158211707018.784,18243012.0,2020-02-28 23:59:59.999000+00:00
2020-02-29 00:00:00+00:00,2020-02-29 23:59:59.999000+00:00,2020-02-29 06:11:00+00:00,2020-02-29 23:59:01+00:00,2781,8671.21254207,8775.63201232,8599.50861972,8599.50861972,35792392544.01,156895988083.74,18244762.0,2020-02-29 23:59:59.999000+00:00
2020-03-01 00:00:00+00:00,2020-03-01 23:59:59.999000+00:00,2020-03-01 12:12:01+00:00,2020-03-01 19:06:00+00:00,2781,8599.7583441,8726.79676016,8471.21262606,8562.45405008,35349164300.14,156238987739.907,18246987.0,2020-03-01 23:59:59.999000+00:00
2020-03-02 00:00:00+00:00,2020-03-02 23:59:59.999000+00:00,2020-03-02 22:39:00+00:00,2020-03-02 00:16:00+00:00,2781,8563.26425933,8921.30839546,8532.63094465,8869.67031078,42857674408.88,161861167745.164,18248837.0,2020-03-02 23:59:59.999000+00:00
2020-03-03 00:00:00+00:00,2020-03-03 23:59:59.999000+00:00,2020-03-03 12:17:00+00:00,2020-03-03 19:19:00+00:00,2781,8865.38796487,8901.59868323,8704.99029396,8787.78645576,42386715820.56,160383579416.238,18250737.0,2020-03-03 23:59:59.999000+00:00
2020-03-04 00:00:00+00:00,2020-03-04 23:59:59.999000+00:00,2020-03-04 06:07:00+00:00,2020-03-04 16:18:01+00:00,2781,8788.54218625,8843.36574975,8712.43181192,8755.24589461,34746706368.15,159807857328.088,18252812.0,2020-03-04 23:59:59.999000+00:00
2020-03-05 00:00:00+00:00,2020-03-05 23:59:59.999000+00:00,2020-03-05 20:01:00+00:00,2020-03-05 00:01:00+00:00,2781,8760.28504049,9142.05429624,8757.25403405,9078.76279174,39698054597.43,165731679917.865,18254875.0,2020-03-05 23:59:59.999000+00:00
2020-03-06 00:00:00+00:00,2020-03-06 23:59:59.999000+00:00,2020-03-06 11:57:01+00:00,2020-03-06 01:27:01+00:00,2781,9078.30852906,9167.69579623,9032.07958273,9122.54557333,40826885650.94,166548261959.532,18256775.0,2020-03-06 23:59:59.999000+00:00
2020-03-07 00:00:00+00:00,2020-03-07 23:59:59.999000+00:00,2020-03-07 16:40:00+00:00,2020-03-07 20:09:00+00:00,2781,9121.60053553,9163.22109566,8890.74417157,8909.9536515,36216930369.67,162684945902.611,18258787.0,2020-03-07 23:59:59.999000+00:00
2020-03-08 00:00:00+00:00,2020-03-08 23:59:59.999000+00:00,2020-03-08 00:04:00+00:00,2020-03-08 23:54:01+00:00,2781,8908.20601509,8914.34415498,8105.25280434,8108.11629101,39973102120.57,148060284561.061,18260750.0,2020-03-08 23:59:59.999000+00:00
2020-03-09 00:00:00+00:00,2020-03-09 23:59:59.999000+00:00,2020-03-09 00:13:00+00:00,2020-03-09 15:47:02+00:00,2781,8111.14639164,8177.79322362,7690.09818591,7923.6447033,46936995808.18,144706353758.487,18262600.0,2020-03-09 23:59:59.999000+00:00
2020-03-10 00:00:00+00:00,2020-03-10 23:59:59.999000+00:00,2020-03-10 13:05:01+00:00,2020-03-10 16:06:00+00:00,2781,7922.1470416,8136.9452227,7814.76324378,7909.72939346,42213940993.61,144465567734.489,18264287.0,2020-03-10 23:59:59.999000+00:00
2020-03-11 00:00:00+00:00,2020-03-11 23:59:59.999000+00:00,2020-03-11 01:07:01+00:00,2020-03-11 18:24:00+00:00,2781,7910.08980669,7950.81435628,7642.81243049,7911.43012933,38682762604.64,144508402670.563,18265775.0,2020-03-11 23:59:59.999000+00:00
2020-03-12 00:00:00+00:00,2020-03-12 23:59:59.999000+00:00,2020-03-12 00:10:01+00:00,2020-03-12 23:56:01+00:00,2781,7913.61638784,7929.11601884,4860.35383012,4970.78790105,53980357243.05,90804613600.616,18267650.0,2020-03-12 23:59:59.999000+00:00
2020-03-13 00:00:00+00:00,2020-03-13 23:59:59.999000+00:00,2020-03-13 13:38:02+00:00,2020-03-13 02:26:01+00:00,2781,5017.83083939,5838.11493749,4106.98075029,5563.70689169,74156772074.96,101644613038.335,18269225.0,2020-03-13 23:59:59.999000+00:00
2020-03-14 00:00:00+00:00,2020-03-14 23:59:59.999000+00:00,2020-03-14 03:19:00+00:00,2020-03-14 23:32:01+00:00,2781,5573.07764952,5625.22650517,5125.06934725,5200.36626392,36154506007.58,95014981943.9861,18270825.0,2020-03-14 23:59:59.999000+00:00
2020-03-15 00:00:00+00:00,2020-03-15 23:59:59.999000+00:00,2020-03-15 22:03:00+00:00,2020-03-15 00:24:00+00:00,2781,5201.06668673,5836.64500618,5169.28339052,5392.31488002,33997889638.76,98530059889.968,18272312.0,2020-03-15 23:59:59.999000+00:00
2020-03-16 00:00:00+00:00,2020-03-16 23:59:59.999000+00:00,2020-03-16 00:00:01+00:00,2020-03-16 11:15:01+00:00,2781,5385.22952159,5385.22952159,4575.35788665,5014.47997748,45368026429.62,91633478850.4746,18273775.0,2020-03-16 23:59:59.999000+00:00
2020-03-17 00:00:00+00:00,2020-03-17 23:59:59.999000+00:00,2020-03-17 07:42:01+00:00,2020-03-17 00:21:00+00:00,2781,5002.5781383,5371.34851644,4981.90941273,5225.62919259,38622642935.25,95499941183.34,18275300.0,2020-03-17 23:59:59.999000+00:00
2020-03-18 00:00:00+00:00,2020-03-18 23:59:59.999000+00:00,2020-03-18 21:29:00+00:00,2020-03-18 13:26:00+00:00,2781,5227.1136885,5331.83385967,5069.3361519,5238.43857664,37878801016.34,95740715528.8542,18276575.0,2020-03-18 23:59:59.999000+00:00
2020-03-19 00:00:00+00:00,2020-03-19 23:59:59.999000+00:00,2020-03-19 22:56:02+00:00,2020-03-19 02:37:01+00:00,2781,5245.4166032,6329.73594838,5236.96875288,6191.19295222,51000731797.43,113162079955.697,18277912.0,2020-03-19 23:59:59.999000+00:00
2020-03-20 00:00:00+00:00,2020-03-20 23:59:59.999000+00:00,2020-03-20 10:58:00+00:00,2020-03-20 20:35:02+00:00,2781,6191.65372133,6844.26152806,5865.78196437,6198.77820508,54442976102.51,113309245860.002,18279287.0,2020-03-20 23:59:59.999000+00:00
2020-03-21 00:00:00+00:00,2020-03-21 23:59:59.999000+00:00,2020-03-21 21:20:03+00:00,2020-03-21 11:22:00+00:00,2781,6206.52165025,6378.13517055,5932.82338618,6185.06651501,42494390879.61,113068192795.056,18280837.0,2020-03-21 23:59:59.999000+00:00
2020-03-22 00:00:00+00:00,2020-03-22 23:59:59.999000+00:00,2020-03-22 06:20:03+00:00,2020-03-22 23:51:00+00:00,2781,6185.55790292,6359.69729033,5823.71407014,5830.25479765,40099664740.06,106591196068.926,18282425.0,2020-03-22 23:59:59.999000+00:00
2020-03-23 00:00:00+00:00,2020-03-23 23:59:59.999000+00:00,2020-03-23 23:18:00+00:00,2020-03-23 09:28:00+00:00,2781,5831.37473534,6443.93454693,5785.00445322,6416.31475839,46491915999.72,117314776187.32,18283825.0,2020-03-23 23:59:59.999000+00:00
2020-03-24 00:00:00+00:00,2020-03-24 23:59:59.999000+00:00,2020-03-24 10:10:00+00:00,2020-03-24 05:07:01+00:00,2781,6436.64245088,6789.02272423,6411.06651215,6734.80378045,48221910672.25,123148917787.229,18285450.0,2020-03-24 23:59:59.999000+00:00
2020-03-25 00:00:00+00:00,2020-03-25 23:59:59.999000+00:00,2020-03-25 10:08:00+00:00,2020-03-25 11:52:00+00:00,2781,6738.71663989,6892.51135949,6536.92618369,6681.06312656,44590107887.94,122174009142.91,18286612.0,2020-03-25 23:59:59.999000+00:00
2020-03-26 00:00:00+00:00,2020-03-26 23:59:59.999000+00:00,2020-03-26 04:07:01+00:00,2020-03-26 08:30:01+00:00,2781,6675.17065538,6735.4638794,6590.96271561,6716.44054866,35319797641.53,122834375215.51,18288612.0,2020-03-26 23:59:59.999000+00:00
2020-03-27 00:00:00+00:00,2020-03-27 23:59:59.999000+00:00,2020-03-27 04:19:03+00:00,2020-03-27 23:57:03+00:00,2781,6719.38897407,6793.83619652,6466.70180578,6469.79813509,34585598366.55,118336082172.395,18290537.0,2020-03-27 23:59:59.999000+00:00
2020-03-28 00:00:00+00:00,2020-03-28 23:59:59.999000+00:00,2020-03-28 00:01:02+00:00,2020-03-28 18:01:02+00:00,2781,6467.25404592,6467.501165,6117.83774851,6242.1938684,34885225901.01,114183689640.72,18292237.0,2020-03-28 23:59:59.999000+00:00
2020-03-29 00:00:00+00:00,2020-03-29 23:59:59.999000+00:00,2020-03-29 00:02:02+00:00,2020-03-29 22:02:03+00:00,2781,6245.62462695,6250.46730894,5920.08601757,5922.0431227,28373690930.54,108338520155.504,18294112.0,2020-03-29 23:59:59.999000+00:00
2020-03-30 00:00:00+00:00,2020-03-30 23:59:59.999000+00:00,2020-03-30 22:31:02+00:00,2020-03-30 00:10:03+00:00,2781,5925.53848884,6517.19578925,5903.23434726,6429.84193389,37101651525.3,117640143688.458,18295962.0,2020-03-30 23:59:59.999000+00:00
2020-03-31 00:00:00+00:00,2020-03-31 23:59:59.999000+00:00,2020-03-31 01:58:00+00:00,2020-03-31 12:28:00+00:00,2781,6430.60652809,6504.51532416,6374.16217148,6438.64476637,32786468812.08,117814077266.537,18297962.0,2020-03-31 23:59:59.999000+00:00
2020-04-01 00:00:00+00:00,2020-04-01 23:59:59.999000+00:00,2020-04-01 23:58:00+00:00,2020-04-01 16:58:00+00:00,2781,6437.31921486,6612.57379089,6202.37351173,6606.77626829,40346426265.73,120903014693.267,18299850.0,2020-04-01 23:59:59.999000+00:00
2020-04-02 00:00:00+00:00,2020-04-02 23:59:59.999000+00:00,2020-04-02 17:40:02+00:00,2020-04-02 05:33:03+00:00,2781,6606.77626829,7088.24732438,6595.91827654,6793.62459642,47660646124.41,124335130640.41,18301737.0,2020-04-02 23:59:59.999000+00:00
2020-04-03 00:00:00+00:00,2020-04-03 23:59:59.999000+00:00,2020-04-03 12:25:03+00:00,2020-04-03 16:28:03+00:00,2781,6797.39659183,7003.22078432,6673.33575767,6733.3873906,38976504902.97,123244051099.793,18303425.0,2020-04-03 23:59:59.999000+00:00
2020-04-04 00:00:00+00:00,2020-04-04 23:59:59.999000+00:00,2020-04-04 20:32:03+00:00,2020-04-04 03:27:02+00:00,2781,6738.38301967,6878.95351761,6696.48466818,6867.52731596,33185988583.8,125712834529.574,18305400.0,2020-04-04 23:59:59.999000+00:00
2020-04-05 00:00:00+00:00,2020-04-05 23:59:59.999000+00:00,2020-04-05 00:40:03+00:00,2020-04-05 17:24:03+00:00,2781,6862.53782636,6883.41414332,6715.9292996,6791.12944093,29510409856.11,124328853511.615,18307537.0,2020-04-05 23:59:59.999000+00:00
2020-04-06 00:00:00+00:00,2020-04-06 23:59:59.999000+00:00,2020-04-06 23:59:02+00:00,2020-04-06 00:04:03+00:00,2781,6788.04980287,7271.7811527,6782.88974461,7271.7811527,46896904614.93,133140400947.86,18309187.0,2020-04-06 23:59:59.999000+00:00
