timeOpen,timeClose,timeHigh,timeLow,name,open,high,low,close,volume,marketCap,circulatingSupply,timestamp
2022-01-15 00:00:00+00:00,2022-01-15 23:59:59.999000+00:00,2022-01-15 20:33:00+00:00,2022-01-15 12:54:00+00:00,2781,43101.899610764,43724.6731845297,42669.0352201934,43177.3967900803,18371348297.75,817364571824.4,18930381.0,2022-01-15 23:59:59.999000+00:00
2022-01-16 00:00:00+00:00,2022-01-16 23:59:59.999000+00:00,2022-01-16 16:34:00+00:00,2022-01-16 13:31:00+00:00,2781,43172.0388946744,43436.8075003502,42691.0242340791,43113.8801137778,17902097844.6,816211499220.99,18931525.0,2022-01-16 23:59:59.999000+00:00
2022-01-17 00:00:00+00:00,2022-01-17 23:59:59.999000+00:00,2022-01-17 00:09:00+00:00,2022-01-17 22:18:00+00:00,2781,43118.1201015099,43179.3911030298,41680.3215634165,42250.5493732401,21690904261.18,799910089279.2,18932537.0,2022-01-17 23:59:59.999000+00:00
2022-01-18 00:00:00+00:00,2022-01-18 23:59:59.999000+00:00,2022-01-18 22:50:00+00:00,2022-01-18 14:37:00+00:00,2781,42250.0731446126,42534.4039185478,41392.216698751,42375.6328430686,22417209226.95,802313747480.14,18933375.0,2022-01-18 23:59:59.999000+00:00
2022-01-19 00:00:00+00:00,2022-01-19 23:59:59.999000+00:00,2022-01-19 14:59:00+00:00,2022-01-19 08:37:00+00:00,2781,42374.0406120285,42478.3048443432,41242.9131156818,41744.3298424627,23091543257.9,790406427117.58,18934462.0,2022-01-19 23:59:59.999000+00:00
2022-01-20 00:00:00+00:00,2022-01-20 23:59:59.999000+00:00,2022-01-20 16:07:00+00:00,2022-01-20 23:58:00+00:00,2781,41744.0280591734,43413.0239423642,40672.8238483266,40680.4199136003,20382033939.59,770304579439.02,18935512.0,2022-01-20 23:59:59.999000+00:00
2022-01-21 00:00:00+00:00,2022-01-21 23:59:59.999000+00:00,2022-01-21 00:45:00+00:00,2022-01-21 22:55:00+00:00,2781,40699.6069839273,41060.5273749856,35791.4265480389,36457.3181001361,43011992031.18,690368973093.34,18936362.0,2022-01-21 23:59:59.999000+00:00
2022-01-22 00:00:00+00:00,2022-01-22 23:59:59.999000+00:00,2022-01-22 00:50:00+00:00,2022-01-22 10:14:00+00:00,2781,36471.5899999248,36688.8108237871,34349.2491949516,35030.2517675959,39714385404.71,663374008017.03,18937175.0,2022-01-22 23:59:59.999000+00:00
2022-01-23 00:00:00+00:00,2022-01-23 23:59:59.999000+00:00,2022-01-23 23:28:00+00:00,2022-01-23 19:59:00+00:00,2781,35047.3602896719,36433.3126565747,34784.9671633865,36276.8046943699,26017975950.79,687012848062.33,18938075.0,2022-01-23 23:59:59.999000+00:00
2022-01-24 00:00:00+00:00,2022-01-24 23:59:59.999000+00:00,2022-01-24 20:59:00+00:00,2022-01-24 11:07:00+00:00,2781,36275.7329481249,37247.5213280799,33184.0595656615,36654.3291826876,41856658596.7,694196560316.9,18939006.0,2022-01-24 23:59:59.999000+00:00
2022-01-25 00:00:00+00:00,2022-01-25 23:59:59.999000+00:00,2022-01-25 18:34:00+00:00,2022-01-25 07:20:00+00:00,2781,36654.8059244257,37444.5693479937,35779.4288038279,36954.0020136276,26428189593.82,699907393886.04,18939962.0,2022-01-25 23:59:59.999000+00:00
2022-01-26 00:00:00+00:00,2022-01-26 23:59:59.999000+00:00,2022-01-26 19:10:00+00:00,2022-01-26 22:17:00+00:00,2781,36950.5148286881,38825.4086928912,36374.9079053597,36852.122594586,31324598033.71,698006361955.82,18940737.0,2022-01-26 23:59:59.999000+00:00
2022-01-27 00:00:00+00:00,2022-01-27 23:59:59.999000+00:00,2022-01-27 23:58:00+00:00,2022-01-27 21:13:00+00:00,2781,36841.8806089473,37148.3222790892,35629.2798878753,37138.2343159536,25041426629.34,703456873492.62,18941581.0,2022-01-27 23:59:59.999000+00:00
2022-01-28 00:00:00+00:00,2022-01-28 23:59:59.999000+00:00,2022-01-28 21:52:00+00:00,2022-01-28 12:52:00+00:00,2781,37128.444198943,37952.8778358648,36211.1081986276,37784.3332640665,22238830522.98,715731622071.25,18942550.0,2022-01-28 23:59:59.999000+00:00
2022-01-29 00:00:00+00:00,2022-01-29 23:59:59.999000+00:00,2022-01-29 21:26:00+00:00,2022-01-29 16:19:00+00:00,2781,37780.7137862733,38576.2636449016,37406.4736874418,38138.1785657755,17194183074.9,722469136409.99,18943462.0,2022-01-29 23:59:59.999000+00:00
2022-01-30 00:00:00+00:00,2022-01-30 23:59:59.999000+00:00,2022-01-30 05:16:00+00:00,2022-01-30 20:08:00+00:00,2781,38151.9188233734,38266.3397953894,37437.7092090569,37917.60273361,14643548443.91,718325967803.39,18944393.0,2022-01-30 23:59:59.999000+00:00
2022-01-31 00:00:00+00:00,2022-01-31 23:59:59.999000+00:00,2022-01-31 19:19:00+00:00,2022-01-31 02:07:00+00:00,2781,37920.2809909723,38647.2609829571,36733.5728745194,38483.126309273,20734730465.05,729073641687.68,18945281.0,2022-01-31 23:59:59.999000+00:00
2022-02-01 00:00:00+00:00,2022-02-01 23:59:59.999000+00:00,2022-02-01 17:04:00+00:00,2022-02-01 10:19:00+00:00,2781,38481.7653685119,39115.1322812921,38113.6630945423,38743.2725693698,20288500327.54,734039224254.88,18946237.0,2022-02-01 23:59:59.999000+00:00
2022-02-02 00:00:00+00:00,2022-02-02 23:59:59.999000+00:00,2022-02-02 00:23:00+00:00,2022-02-02 21:52:00+00:00,2781,38743.7134257246,38834.617830971,36832.7286672317,36952.9849327595,19155189415.69,700155817835.89,18947206.0,2022-02-02 23:59:59.999000+00:00
2022-02-03 00:00:00+00:00,2022-02-03 23:59:59.999000+00:00,2022-02-03 23:59:00+00:00,2022-02-03 10:31:00+00:00,2781,36944.8052390298,37154.6002446074,36375.5373396971,37154.6002446074,18591534769.08,704010232687.46,18948131.0,2022-02-03 23:59:59.999000+00:00
2022-02-04 00:00:00+00:00,2022-02-04 23:59:59.999000+00:00,2022-02-04 23:56:00+00:00,2022-02-04 01:49:00+00:00,2781,37149.2641415061,41527.7855761899,37093.6295679956,41500.8753823114,29412210791.81,786396684547.64,18948918.0,2022-02-04 23:59:59.999000+00:00
2022-02-05 00:00:00+00:00,2022-02-05 23:59:59.999000+00:00,2022-02-05 15:41:00+00:00,2022-02-05 17:17:00+00:00,2781,41501.4805719368,41847.1632851494,41038.095856616,41441.1648206042,19652846214.68,785297889648.0,18949706.0,2022-02-05 23:59:59.999000+00:00
2022-02-06 00:00:00+00:00,2022-02-06 23:59:59.999000+00:00,2022-02-06 23:46:00+00:00,2022-02-06 15:03:00+00:00,2781,41441.1207903381,42500.7869325403,41244.9076349004,42412.4342359174,16142097333.9,803744511638.35,18950681.0,2022-02-06 23:59:59.999000+00:00
2022-02-07 00:00:00+00:00,2022-02-07 23:59:59.999000+00:00,2022-02-07 19:46:00+00:00,2022-02-07 00:50:00+00:00,2781,42406.7813264058,44401.8635101809,41748.1553115415,43840.2865761055,28641855926.25,830838884165.06,18951493.0,2022-02-07 23:59:59.999000+00:00
2022-02-08 00:00:00+00:00,2022-02-08 23:59:59.999000+00:00,2022-02-08 06:20:00+00:00,2022-02-08 17:37:00+00:00,2781,43854.6536157814,45293.8662442033,42807.8357379192,44118.4462597284,33079398868.46,836154543908.38,18952493.0,2022-02-08 23:59:59.999000+00:00
2022-02-09 00:00:00+00:00,2022-02-09 23:59:59.999000+00:00,2022-02-09 20:51:00+00:00,2022-02-09 05:23:00+00:00,2781,44096.7044920426,44727.799891548,43232.9671622586,44338.7977574167,23245887299.61,840369284541.11,18953362.0,2022-02-09 23:59:59.999000+00:00
2022-02-10 00:00:00+00:00,2022-02-10 23:59:59.999000+00:00,2022-02-10 17:19:00+00:00,2022-02-10 14:19:00+00:00,2781,44347.7988345238,45661.1731433747,43402.8082441073,43565.1121728445,32142048537.32,825745116529.95,18954275.0,2022-02-10 23:59:59.999000+00:00
2022-02-11 00:00:00+00:00,2022-02-11 23:59:59.999000+00:00,2022-02-11 13:43:00+00:00,2022-02-11 22:56:00+00:00,2781,43571.1304633789,43810.8303834551,42114.5396429838,42407.9379380192,26954925781.36,803848273502.66,18955137.0,2022-02-11 23:59:59.999000+00:00
2022-02-12 00:00:00+00:00,2022-02-12 23:59:59.999000+00:00,2022-02-12 18:19:00+00:00,2022-02-12 21:55:00+00:00,2781,42412.300311475,42992.5515605498,41852.5727219579,42244.4699868886,18152390303.98,800797790300.71,18956275.0,2022-02-12 23:59:59.999000+00:00
2022-02-13 00:00:00+00:00,2022-02-13 23:59:59.999000+00:00,2022-02-13 15:46:00+00:00,2022-02-13 18:55:00+00:00,2781,42236.5664263282,42693.0528547568,41950.9417357075,42197.5153405276,14741589014.5,799950408997.29,18957287.0,2022-02-13 23:59:59.999000+00:00
2022-02-14 00:00:00+00:00,2022-02-14 23:59:59.999000+00:00,2022-02-14 16:37:00+00:00,2022-02-14 01:54:00+00:00,2781,42157.3991531626,42775.7783215497,41681.9561131146,42586.9196860901,20827783011.84,807375855006.32,18958306.0,2022-02-14 23:59:59.999000+00:00
2022-02-15 00:00:00+00:00,2022-02-15 23:59:59.999000+00:00,2022-02-15 23:49:00+00:00,2022-02-15 00:52:00+00:00,2781,42586.4646116209,44667.2169798202,42491.0337603845,44575.2033341441,22721659050.67,845117683686.87,18959368.0,2022-02-15 23:59:59.999000+00:00
2022-02-16 00:00:00+00:00,2022-02-16 23:59:59.999000+00:00,2022-02-16 00:00:00+00:00,2022-02-16 16:23:00+00:00,2781,44578.2762069386,44578.2762069386,43456.6929350665,43961.8593882795,19792547656.71,833531932919.55,18960343.0,2022-02-16 23:59:59.999000+00:00
2022-02-17 00:00:00+00:00,2022-02-17 23:59:59.999000+00:00,2022-02-17 01:13:00+00:00,2022-02-17 21:28:00+00:00,2781,43937.0716182815,44132.97417692,40249.3730029574,40538.0128343685,26246662812.84,768654436206.64,18961325.0,2022-02-17 23:59:59.999000+00:00
2022-02-18 00:00:00+00:00,2022-02-18 23:59:59.999000+00:00,2022-02-18 09:53:00+00:00,2022-02-18 16:07:00+00:00,2781,40552.1325746996,40929.1532321168,39637.6186047582,40030.9755990885,23310007703.81,759074084513.82,18962168.0,2022-02-18 23:59:59.999000+00:00
2022-02-19 00:00:00+00:00,2022-02-19 23:59:59.999000+00:00,2022-02-19 06:56:00+00:00,2022-02-19 13:10:00+00:00,2781,40026.0225060806,40418.8792151735,39713.0583287245,40122.1547656975,13736557862.99,760839429983.53,18963075.0,2022-02-19 23:59:59.999000+00:00
2022-02-20 00:00:00+00:00,2022-02-20 23:59:59.999000+00:00,2022-02-20 00:04:00+00:00,2022-02-20 14:23:00+00:00,2781,40118.1006214851,40119.8900620854,38112.813944195,38431.3781154647,18340576451.97,728812385562.03,18963993.0,2022-02-20 23:59:59.999000+00:00
2022-02-21 00:00:00+00:00,2022-02-21 23:59:59.999000+00:00,2022-02-21 05:32:00+00:00,2022-02-21 22:07:00+00:00,2781,38423.2098719156,39394.4358263489,36950.4757186119,37075.2793533757,29280402797.54,703124071471.97,18964768.0,2022-02-21 23:59:59.999000+00:00
2022-02-22 00:00:00+00:00,2022-02-22 23:59:59.999000+00:00,2022-02-22 23:52:00+00:00,2022-02-22 03:19:00+00:00,2781,37068.7714361995,38359.8536637991,36488.932255945,38286.0270879696,25493150449.85,726121533658.47,18965706.0,2022-02-22 23:59:59.999000+00:00
2022-02-23 00:00:00+00:00,2022-02-23 23:59:59.999000+00:00,2022-02-23 13:22:00+00:00,2022-02-23 23:22:00+00:00,2781,38285.2826142108,39122.3939045685,37201.8160136201,37296.5720003887,21849073843.24,707390766255.17,18966643.0,2022-02-23 23:59:59.999000+00:00
2022-02-24 00:00:00+00:00,2022-02-24 23:59:59.999000+00:00,2022-02-24 20:20:00+00:00,2022-02-24 05:47:00+00:00,2781,37278.5650718651,38968.8412169006,34459.2177282867,38332.6098307004,46383802092.57,727072550320.3,18967468.0,2022-02-24 23:59:59.999000+00:00
2022-02-25 00:00:00+00:00,2022-02-25 23:59:59.999000+00:00,2022-02-25 13:43:00+00:00,2022-02-25 09:31:00+00:00,2781,38333.7471448087,39630.3224166458,38111.3418879466,39214.2206250425,26545599158.94,743827806937.97,18968318.0,2022-02-25 23:59:59.999000+00:00
2022-02-26 00:00:00+00:00,2022-02-26 23:59:59.999000+00:00,2022-02-26 00:44:00+00:00,2022-02-26 09:16:00+00:00,2781,39213.0837830814,40005.3487264337,38702.5337062365,39105.1478155514,17467554129.06,741789694058.87,18969106.0,2022-02-26 23:59:59.999000+00:00
2022-02-27 00:00:00+00:00,2022-02-27 23:59:59.999000+00:00,2022-02-27 12:56:00+00:00,2022-02-27 21:23:00+00:00,2781,39098.6989112453,39778.9423729401,37268.9775170501,37709.7837534329,23450127611.88,715351995827.55,18969931.0,2022-02-27 23:59:59.999000+00:00
2022-02-28 00:00:00+00:00,2022-02-28 23:59:59.999000+00:00,2022-02-28 22:40:00+00:00,2022-02-28 00:59:00+00:00,2781,37706.0012666457,43760.4570181679,37518.2146036468,43193.2340330233,35690014104.01,819414782676.49,18970906.0,2022-02-28 23:59:59.999000+00:00
2022-03-01 00:00:00+00:00,2022-03-01 23:59:59.999000+00:00,2022-03-01 13:07:00+00:00,2022-03-01 03:19:00+00:00,2781,43194.5042113042,44793.600448404,42952.5840528017,44354.6375073612,32479047644.8,841491170715.62,18971887.0,2022-03-01 23:59:59.999000+00:00
2022-03-02 00:00:00+00:00,2022-03-02 23:59:59.999000+00:00,2022-03-02 15:04:00+00:00,2022-03-02 13:46:00+00:00,2781,44357.6152449675,45077.5769494305,43432.8517789104,43924.1164380558,29183112629.72,833361543694.83,18972756.0,2022-03-02 23:59:59.999000+00:00
2022-03-03 00:00:00+00:00,2022-03-03 23:59:59.999000+00:00,2022-03-03 00:58:00+00:00,2022-03-03 21:07:00+00:00,2781,43925.1950649516,44021.5783367152,41914.7490976182,42451.7895866188,24967782593.19,805466458784.89,18973675.0,2022-03-03 23:59:59.999000+00:00
2022-03-04 00:00:00+00:00,2022-03-04 23:59:59.999000+00:00,2022-03-04 00:05:00+00:00,2022-03-04 22:34:00+00:00,2781,42458.1411201421,42479.6131422293,38805.8495430207,39137.6036387584,28516271426.66,742617908334.96,18974537.0,2022-03-04 23:59:59.999000+00:00
2022-03-05 00:00:00+00:00,2022-03-05 23:59:59.999000+00:00,2022-03-05 20:55:00+00:00,2022-03-05 01:04:00+00:00,2781,39148.4497050197,39566.3361892208,38777.0364164827,39400.5841380401,16975917449.62,747638613405.07,18975318.0,2022-03-05 23:59:59.999000+00:00
2022-03-06 00:00:00+00:00,2022-03-06 23:59:59.999000+00:00,2022-03-06 01:01:00+00:00,2022-03-06 11:28:00+00:00,2781,39404.1989243159,39640.1767511205,38211.6479622922,38419.9833773926,19745229901.83,729062407067.33,18976125.0,2022-03-06 23:59:59.999000+00:00
2022-03-07 00:00:00+00:00,2022-03-07 23:59:59.999000+00:00,2022-03-07 16:13:00+00:00,2022-03-07 20:05:00+00:00,2781,38429.3027830169,39430.2280590762,37260.2017138385,38062.040205582,28546143502.55,722305696827.83,18977062.0,2022-03-07 23:59:59.999000+00:00
2022-03-08 00:00:00+00:00,2022-03-08 23:59:59.999000+00:00,2022-03-08 18:19:00+00:00,2022-03-08 00:13:00+00:00,2781,38059.9042925389,39304.4428530725,37957.3865266001,38737.2684954927,25776583476.27,735156346354.69,18978012.0,2022-03-08 23:59:59.999000+00:00
2022-03-09 00:00:00+00:00,2022-03-09 23:59:59.999000+00:00,2022-03-09 16:03:00+00:00,2022-03-09 00:14:00+00:00,2781,38742.8160804567,42465.6729111805,38706.0947800838,41982.9263548072,32284121034.04,796787661848.94,18978850.0,2022-03-09 23:59:59.999000+00:00
2022-03-10 00:00:00+00:00,2022-03-10 23:59:59.999000+00:00,2022-03-10 00:22:00+00:00,2022-03-10 13:52:00+00:00,2781,41974.0692381785,42004.7271518599,38832.941265025,39437.4597736288,31078064710.78,748513363763.29,18979756.0,2022-03-10 23:59:59.999000+00:00
2022-03-11 00:00:00+00:00,2022-03-11 23:59:59.999000+00:00,2022-03-11 12:35:00+00:00,2022-03-11 03:01:00+00:00,2781,39439.9695316149,40081.6792542572,38347.4331623984,38794.9731374789,26364890465.25,736353069777.4,18980631.0,2022-03-11 23:59:59.999000+00:00
2022-03-12 00:00:00+00:00,2022-03-12 23:59:59.999000+00:00,2022-03-12 17:08:00+00:00,2022-03-12 00:02:00+00:00,2781,38794.4631888984,39308.5990610398,38772.5358786197,38904.0133980303,14616450657.2,738459914963.88,18981587.0,2022-03-12 23:59:59.999000+00:00
2022-03-13 00:00:00+00:00,2022-03-13 23:59:59.999000+00:00,2022-03-13 04:08:00+00:00,2022-03-13 23:04:00+00:00,2781,38884.7248489191,39209.3504270127,37728.1443563354,37849.6627995273,17300745309.73,718481905385.96,18982518.0,2022-03-13 23:59:59.999000+00:00
2022-03-14 00:00:00+00:00,2022-03-14 23:59:59.999000+00:00,2022-03-14 22:52:00+00:00,2022-03-14 00:16:00+00:00,2781,37846.3164396237,39742.5007223381,37680.7344675775,39666.7558189777,24322159070.49,753013859089.57,18983500.0,2022-03-14 23:59:59.999000+00:00
2022-03-15 00:00:00+00:00,2022-03-15 23:59:59.999000+00:00,2022-03-15 20:04:00+00:00,2022-03-15 07:19:00+00:00,2781,39664.2500260637,39794.6302635978,38310.2125797126,39338.7854920324,23934000867.75,746821744421.1,18984362.0,2022-03-15 23:59:59.999000+00:00
2022-03-16 00:00:00+00:00,2022-03-16 23:59:59.999000+00:00,2022-03-16 02:19:00+00:00,2022-03-16 04:25:00+00:00,2781,39335.569403716,41465.4517139286,39022.3470871459,41143.9280403474,39616916192.41,781131586213.32,18985343.0,2022-03-16 23:59:59.999000+00:00
2022-03-17 00:00:00+00:00,2022-03-17 23:59:59.999000+00:00,2022-03-17 05:02:00+00:00,2022-03-17 07:47:00+00:00,2781,41140.8448157717,41287.5352036456,40662.8706009486,40951.3798755055,22009601092.64,777515183730.32,18986300.0,2022-03-17 23:59:59.999000+00:00
2022-03-18 00:00:00+00:00,2022-03-18 23:59:59.999000+00:00,2022-03-18 20:04:00+00:00,2022-03-18 11:32:00+00:00,2781,40944.8416795343,42195.7447600357,40302.3980488072,41801.1544960935,34421564941.56,793688176484.02,18987231.0,2022-03-18 23:59:59.999000+00:00
2022-03-19 00:00:00+00:00,2022-03-19 23:59:59.999000+00:00,2022-03-19 21:41:00+00:00,2022-03-19 03:49:00+00:00,2781,41794.6478339065,42316.5544604012,41602.6683804537,42190.6534617069,19664853187.34,801124017583.09,18988187.0,2022-03-19 23:59:59.999000+00:00
2022-03-20 00:00:00+00:00,2022-03-20 23:59:59.999000+00:00,2022-03-20 00:16:00+00:00,2022-03-20 17:56:00+00:00,2781,42191.4053121278,42241.164783313,41004.7595624682,41247.8234468342,20127946682.25,783260570383.75,18989137.0,2022-03-20 23:59:59.999000+00:00
2022-03-21 00:00:00+00:00,2022-03-21 23:59:59.999000+00:00,2022-03-21 13:45:00+00:00,2022-03-21 02:41:00+00:00,2781,41246.1328484777,41454.4104322975,40668.0416965467,41077.9979918038,24615543270.67,780074755650.18,18990087.0,2022-03-21 23:59:59.999000+00:00
2022-03-22 00:00:00+00:00,2022-03-22 23:59:59.999000+00:00,2022-03-22 04:38:00+00:00,2022-03-22 00:34:00+00:00,2781,41074.1045184977,43124.7080693268,40948.2807435836,42358.8084254084,32004652375.66,804437952235.7,18991043.0,2022-03-22 23:59:59.999000+00:00
2022-03-23 00:00:00+00:00,2022-03-23 23:59:59.999000+00:00,2022-03-23 23:58:00+00:00,2022-03-23 05:16:00+00:00,2781,42364.3780528832,42893.5066795671,41877.5094001254,42892.9574822428,25242943069.35,814620088888.69,18991931.0,2022-03-23 23:59:59.999000+00:00
2022-03-24 00:00:00+00:00,2022-03-24 23:59:59.999000+00:00,2022-03-24 17:20:00+00:00,2022-03-24 02:17:00+00:00,2781,42886.6542168214,44131.854552052,42726.1625314375,43960.933058954,31042992291.34,834943671214.36,18992856.0,2022-03-24 23:59:59.999000+00:00
2022-03-25 00:00:00+00:00,2022-03-25 23:59:59.999000+00:00,2022-03-25 14:07:00+00:00,2022-03-25 08:13:00+00:00,2781,43964.5462246384,44999.4930588116,43706.2860318396,44348.7309048344,30574413034.44,842351457245.02,18993812.0,2022-03-25 23:59:59.999000+00:00
2022-03-26 00:00:00+00:00,2022-03-26 23:59:59.999000+00:00,2022-03-26 20:39:00+00:00,2022-03-26 01:02:00+00:00,2781,44349.8584333427,44735.9955961396,44166.2751431536,44500.8284155129,16950455994.89,845283757076.22,18994787.0,2022-03-26 23:59:59.999000+00:00
2022-03-27 00:00:00+00:00,2022-03-27 23:59:59.999000+00:00,2022-03-27 23:56:00+00:00,2022-03-27 13:02:00+00:00,2781,44505.3571023706,46827.5461945489,44437.2936474072,46820.4934636771,28160889721.88,889385706663.3,18995650.0,2022-03-27 23:59:59.999000+00:00
2022-03-28 00:00:00+00:00,2022-03-28 23:59:59.999000+00:00,2022-03-28 19:36:00+00:00,2022-03-28 00:18:00+00:00,2781,46821.8502469343,48086.8367491568,46690.2041337559,47128.0051622503,36362175703.48,895273041065.34,18996625.0,2022-03-28 23:59:59.999000+00:00
2022-03-29 00:00:00+00:00,2022-03-29 23:59:59.999000+00:00,2022-03-29 12:22:00+00:00,2022-03-29 00:00:00+00:00,2781,47100.4385980769,48022.2888818255,47100.4385980769,47465.7298877113,31397059068.97,901733146417.05,18997562.0,2022-03-29 23:59:59.999000+00:00
2022-03-30 00:00:00+00:00,2022-03-30 23:59:59.999000+00:00,2022-03-30 18:16:00+00:00,2022-03-30 01:52:00+00:00,2781,47456.897029717,47655.1494297468,46746.2113689801,47062.6641669272,29333883961.6,894116777851.54,18998431.0,2022-03-30 23:59:59.999000+00:00
2022-03-31 00:00:00+00:00,2022-03-31 23:59:59.999000+00:00,2022-03-31 13:07:00+00:00,2022-03-31 23:49:00+00:00,2781,47062.146561831,47512.0283138768,45390.5371483103,45538.6769223388,33327427106.32,865202119215.74,18999281.0,2022-03-31 23:59:59.999000+00:00
2022-04-01 00:00:00+00:00,2022-04-01 23:59:59.999000+00:00,2022-04-01 15:23:00+00:00,2022-04-01 02:58:00+00:00,2781,45554.1638120546,46616.2437719152,44403.1410093413,46281.6439814509,38162644286.97,879359612625.13,19000181.0,2022-04-01 23:59:59.999000+00:00
2022-04-02 00:00:00+00:00,2022-04-02 23:59:59.999000+00:00,2022-04-02 00:58:00+00:00,2022-04-02 18:13:00+00:00,2781,46285.4980587704,47028.2807878879,45782.5130184345,45868.9491559204,29336594194.19,871556728552.73,19001018.0,2022-04-02 23:59:59.999000+00:00
2022-04-03 00:00:00+00:00,2022-04-03 23:59:59.999000+00:00,2022-04-03 22:47:00+00:00,2022-04-03 01:35:00+00:00,2781,45859.1287006828,47313.4768544721,45634.1038004633,46453.5670763172,25414397610.22,882703992270.53,19001856.0,2022-04-03 23:59:59.999000+00:00
2022-04-04 00:00:00+00:00,2022-04-04 23:59:59.999000+00:00,2022-04-04 23:35:00+00:00,2022-04-04 18:11:00+00:00,2781,46445.2716196297,46791.0890451554,45235.8153540203,46622.6744137452,32499785455.18,885964854050.1,19002875.0,2022-04-04 23:59:59.999000+00:00
2022-04-05 00:00:00+00:00,2022-04-05 23:59:59.999000+00:00,2022-04-05 12:38:00+00:00,2022-04-05 23:58:00+00:00,2781,46624.5070754526,47106.1397405311,45544.8075061707,45555.9934041971,29640604054.7,865734982990.98,19003756.0,2022-04-05 23:59:59.999000+00:00
